cm^(-1),4,4_2,122,27,27_2
1585.41444,0.03562,0.05876,0.02922,0.13072,0.11088
1584.93226,0.03571,0.05871,0.02928,0.13079,0.11096
1584.45007,0.03576,0.0587,0.02937,0.13087,0.11104
1583.96789,0.03579,0.05876,0.02951,0.13094,0.11113
1583.48571,0.03581,0.05887,0.02964,0.13101,0.11122
1583.00353,0.03583,0.05901,0.02973,0.13107,0.11129
1582.52135,0.03586,0.05912,0.02977,0.13111,0.11133
1582.03916,0.03589,0.05918,0.02978,0.13115,0.11134
1581.55698,0.03592,0.05923,0.02978,0.13123,0.11135
1581.0748,0.03597,0.0593,0.02985,0.13139,0.11142
1580.59262,0.03605,0.05951,0.03006,0.1317,0.11165
1580.11044,0.03622,0.05999,0.03049,0.13225,0.11217
1579.62825,0.03653,0.06098,0.03128,0.13324,0.1132
1579.14607,0.03714,0.06293,0.03282,0.13513,0.11522
1578.66389,0.03835,0.06664,0.03581,0.13877,0.1191
1578.18171,0.04058,0.07316,0.04115,0.14523,0.12587
1577.69953,0.04408,0.08318,0.04939,0.15517,0.13616
1577.21734,0.04855,0.09598,0.05978,0.16778,0.14904
1576.73516,0.0527,0.10807,0.0693,0.17946,0.16077
1576.25298,0.05458,0.1137,0.07332,0.18455,0.1656
1575.7708,0.05305,0.1094,0.06933,0.17986,0.16046
1575.28862,0.04903,0.09779,0.05971,0.16822,0.14843
1574.80643,0.04447,0.08463,0.04914,0.15535,0.13536
1574.32425,0.04079,0.07401,0.04082,0.14517,0.12513
1573.84207,0.03844,0.06719,0.03559,0.13876,0.11873
1573.35989,0.03724,0.06368,0.03295,0.13552,0.11552
1572.87771,0.03685,0.06248,0.03209,0.13445,0.11449
1572.39552,0.03711,0.06314,0.03266,0.13512,0.11523
1571.91334,0.03813,0.06606,0.03504,0.13798,0.11826
1571.43116,0.04018,0.0721,0.0399,0.14385,0.1244
1570.94898,0.04327,0.08147,0.04729,0.15292,0.13377
1570.4668,0.04679,0.09256,0.05579,0.16354,0.14461
1569.98461,0.04953,0.10154,0.06239,0.17204,0.15309
1569.50243,0.05026,0.10418,0.06396,0.1744,0.15516
1569.02025,0.04864,0.09916,0.05977,0.16946,0.14977
1568.53807,0.04553,0.08922,0.05203,0.15991,0.13979
1568.05589,0.04225,0.07871,0.04406,0.14986,0.1295
1567.5737,0.0398,0.07088,0.03825,0.14241,0.122
1567.09152,0.03862,0.06712,0.03555,0.13885,0.11854
1566.60934,0.03864,0.0673,0.03578,0.13905,0.11891
1566.12716,0.03945,0.07026,0.038,0.14187,0.12189
1565.64498,0.0405,0.07413,0.04078,0.14549,0.12562
1565.16279,0.04119,0.07687,0.04264,0.14798,0.12813
1564.68061,0.04116,0.07708,0.0426,0.14805,0.12813
1564.19843,0.04041,0.0747,0.04069,0.14572,0.12571
1563.71625,0.03933,0.07108,0.03796,0.14233,0.12227
1563.23407,0.03856,0.06832,0.03599,0.13988,0.11985
1562.75188,0.03879,0.06849,0.03641,0.14035,0.12051
1562.2697,0.0407,0.07343,0.04064,0.14547,0.12601
1561.78752,0.04482,0.08473,0.04986,0.15674,0.13787
1561.30534,0.0514,0.10355,0.0648,0.17518,0.1571
1560.82316,0.06011,0.12971,0.08504,0.20051,0.18336
1560.34097,0.06966,0.16025,0.10802,0.22976,0.21353
1559.85879,0.07795,0.18863,0.12881,0.25666,0.24105
1559.37661,0.08292,0.20692,0.14189,0.27374,0.25819
1558.89443,0.08346,0.20995,0.14382,0.27621,0.26002
1558.41225,0.07961,0.19741,0.13439,0.26382,0.24647
1557.93006,0.0724,0.17349,0.11641,0.2406,0.22196
1557.44788,0.06373,0.14535,0.09506,0.21349,0.19385
1556.9657,0.05578,0.1202,0.07588,0.18939,0.16929
1556.48352,0.05013,0.10262,0.0625,0.17265,0.15257
1556.00134,0.04739,0.09404,0.05609,0.16451,0.14478
1555.51915,0.0472,0.0933,0.05569,0.16377,0.14451
1555.03697,0.04842,0.09694,0.0585,0.16708,0.14817
1554.55479,0.04936,0.09986,0.06058,0.16963,0.15077
1554.07261,0.04871,0.09783,0.05881,0.16754,0.14843
1553.59043,0.04638,0.09051,0.05312,0.16062,0.14113
1553.10824,0.04341,0.08121,0.04607,0.15196,0.13217
1552.62606,0.04102,0.07378,0.04058,0.14516,0.12526
1552.14388,0.04001,0.07061,0.03838,0.14238,0.12256
1551.6617,0.04052,0.0722,0.03974,0.14406,0.12444
1551.17952,0.04212,0.07736,0.0436,0.149,0.12963
1550.69733,0.04395,0.08344,0.04792,0.15468,0.13546
1550.21515,0.04505,0.08725,0.0504,0.1581,0.13885
1549.73297,0.04485,0.0867,0.04964,0.15737,0.13788
1549.25079,0.04346,0.08201,0.04597,0.15278,0.13295
1548.76861,0.04153,0.07538,0.04105,0.14645,0.12634
1548.28642,0.03986,0.06951,0.03685,0.14093,0.12069
1547.80424,0.03906,0.06643,0.03484,0.13816,0.11798
1547.32206,0.03951,0.06728,0.03583,0.1392,0.11923
1546.83988,0.04128,0.0723,0.03999,0.14424,0.12458
1546.3577,0.04411,0.08075,0.04668,0.15252,0.1332
1545.87551,0.04731,0.09069,0.05431,0.16207,0.14304
1545.39333,0.04993,0.09926,0.06068,0.17011,0.15129
1544.91115,0.05135,0.10434,0.06428,0.17469,0.156
1544.42897,0.05178,0.10628,0.06558,0.17632,0.15773
1543.94679,0.05215,0.1077,0.0667,0.17763,0.15913
1543.4646,0.05334,0.11127,0.0697,0.18117,0.16274
1542.98242,0.05562,0.11788,0.07513,0.18768,0.16927
1542.50024,0.05848,0.12624,0.08183,0.19585,0.17738
1542.01806,0.06117,0.13421,0.08813,0.20362,0.18508
1541.53588,0.06341,0.141,0.09345,0.21028,0.19181
1541.05369,0.06555,0.14786,0.09872,0.217,0.1988
1540.57151,0.06792,0.15592,0.10465,0.22471,0.2069
1540.08933,0.06991,0.1632,0.1096,0.23134,0.21379
1539.60715,0.06989,0.1641,0.10939,0.23152,0.21382
1539.12497,0.06658,0.15387,0.10084,0.22105,0.20273
1538.64278,0.06055,0.1344,0.08567,0.20207,0.18298
1538.1606,0.05375,0.11249,0.069,0.18112,0.16145
1537.67842,0.04792,0.09381,0.05497,0.16348,0.14351
1537.19624,0.04382,0.08072,0.04525,0.15123,0.13122
1536.71406,0.04157,0.07344,0.03995,0.14454,0.12465
1536.23187,0.04103,0.07154,0.03873,0.14295,0.12332
1535.74969,0.04205,0.07459,0.04125,0.14606,0.12679
1535.26751,0.04442,0.08207,0.04707,0.15337,0.13451
1534.78533,0.04772,0.09269,0.05519,0.16359,0.14509
1534.30315,0.05104,0.1036,0.06338,0.17397,0.15564
1533.82096,0.05316,0.11067,0.06858,0.18059,0.16212
1533.33878,0.05318,0.11075,0.0685,0.1805,0.16165
1532.8566,0.0512,0.10413,0.06341,0.17405,0.15479
1532.37442,0.04817,0.09408,0.05579,0.16442,0.14486
1531.89224,0.04517,0.08413,0.04825,0.15495,0.13525
1531.41005,0.04281,0.07628,0.04233,0.14753,0.12781
1530.92787,0.04129,0.07118,0.03849,0.14275,0.12306
1530.44569,0.04063,0.06895,0.03682,0.14068,0.1211
1529.96351,0.04081,0.06967,0.03734,0.14135,0.12196
1529.48133,0.04177,0.07312,0.03986,0.14454,0.12543
1528.99914,0.04326,0.07845,0.04371,0.14945,0.13065
1528.51696,0.04488,0.08414,0.04777,0.15468,0.13617
1528.03478,0.04627,0.08888,0.05114,0.15904,0.14076
1527.5526,0.04741,0.09246,0.05374,0.16238,0.14428
1527.07042,0.04852,0.09566,0.05619,0.16543,0.14748
1526.58823,0.0497,0.09907,0.05885,0.1687,0.15084
1526.10605,0.05071,0.10205,0.06114,0.17151,0.15365
1525.62387,0.05106,0.10303,0.06191,0.1724,0.15441
1525.14169,0.05057,0.10128,0.0607,0.17076,0.15254
1524.65951,0.04972,0.09815,0.05864,0.16798,0.14952
1524.17732,0.04939,0.09649,0.0579,0.16674,0.14818
1523.69514,0.05034,0.09877,0.06029,0.16936,0.15085
1523.21296,0.05286,0.10593,0.06638,0.1766,0.15828
1522.73078,0.05658,0.11703,0.0753,0.18744,0.16938
1522.2486,0.0606,0.12942,0.08481,0.19923,0.18137
1521.76641,0.06357,0.13902,0.0917,0.20804,0.19021
1521.28423,0.0642,0.14165,0.09289,0.20999,0.19195
1520.80205,0.06199,0.13555,0.08737,0.20361,0.18518
1520.31987,0.05779,0.12304,0.07729,0.19136,0.17253
1519.83769,0.05328,0.10922,0.06667,0.17818,0.15912
1519.3555,0.05007,0.0991,0.05922,0.16879,0.14972
1518.87332,0.04909,0.09569,0.05703,0.16592,0.14705
1518.39114,0.05031,0.09935,0.0601,0.16973,0.15121
1517.90896,0.05278,0.10743,0.06618,0.17753,0.15938
1517.42678,0.05489,0.11487,0.07142,0.1844,0.16651
1516.94459,0.05532,0.11686,0.07242,0.1859,0.16807
1516.46241,0.05384,0.11217,0.06854,0.18111,0.1631
1515.98023,0.05122,0.10327,0.06174,0.17252,0.1542
1515.49805,0.04843,0.09356,0.05454,0.16337,0.14468
1515.01587,0.04613,0.08533,0.04859,0.15578,0.13673
1514.53368,0.04466,0.07981,0.04476,0.15085,0.13153
1514.0515,0.04421,0.07762,0.04349,0.1491,0.12963
1513.56932,0.04476,0.07871,0.04462,0.15042,0.13092
1513.08714,0.04592,0.08198,0.04723,0.15367,0.1342
1512.60496,0.04701,0.08536,0.04971,0.15687,0.13743
1512.12277,0.04748,0.08706,0.05078,0.15832,0.13891
1511.64059,0.04732,0.08697,0.05048,0.15802,0.13869
1511.15841,0.0471,0.08675,0.05013,0.15761,0.13847
1510.67623,0.04747,0.08845,0.0513,0.15911,0.14026
1510.19405,0.04881,0.09324,0.0548,0.16363,0.14512
1509.71186,0.05118,0.10113,0.06069,0.1712,0.15305
1509.22968,0.05451,0.11169,0.06869,0.18144,0.16362
1508.7475,0.0588,0.12469,0.07874,0.19414,0.17667
1508.26532,0.06405,0.14013,0.09082,0.20927,0.19217
1507.78314,0.06989,0.15712,0.10416,0.22593,0.20918
1507.30095,0.07515,0.17238,0.1161,0.24085,0.22428
1506.81877,0.0779,0.17995,0.12204,0.24819,0.23142
1506.33659,0.0765,0.17442,0.11793,0.24276,0.22535
1505.85441,0.07098,0.15621,0.10409,0.22503,0.20678
1505.37223,0.06321,0.13174,0.08533,0.20128,0.18231
1504.89004,0.05547,0.10814,0.06715,0.17844,0.15903
1504.40786,0.04924,0.08949,0.05278,0.16046,0.14089
1503.92568,0.04502,0.07694,0.04318,0.1484,0.12885
1503.4435,0.04269,0.06993,0.0379,0.14172,0.12227
1502.96132,0.04174,0.06711,0.03581,0.13902,0.11967
1502.47913,0.04157,0.06669,0.03548,0.13859,0.11929
1501.99695,0.04165,0.0671,0.03573,0.13893,0.11965
1501.51477,0.04181,0.06767,0.03613,0.13946,0.12018
1501.03259,0.04225,0.06892,0.03717,0.14072,0.12147
1500.55041,0.04332,0.07194,0.03967,0.14376,0.12456
1500.06822,0.04511,0.07714,0.04387,0.14891,0.12978
1499.58604,0.04724,0.0835,0.04886,0.15511,0.136
1499.10386,0.04903,0.08894,0.053,0.16033,0.1412
1498.62168,0.05009,0.09208,0.05528,0.16327,0.1442
1498.1395,0.05067,0.09365,0.05635,0.16467,0.14581
1497.65731,0.05139,0.09564,0.05775,0.16643,0.14793
1497.17513,0.05248,0.09895,0.06012,0.16938,0.15123
1496.69295,0.05339,0.10194,0.06216,0.17192,0.15387
1496.21077,0.05309,0.10124,0.0614,0.17093,0.15264
1495.72859,0.05105,0.09502,0.05657,0.1648,0.14601
1495.2464,0.04785,0.08501,0.04905,0.15525,0.13598
1494.76422,0.04466,0.07488,0.04155,0.14574,0.12619
1494.28204,0.04232,0.06734,0.03604,0.13878,0.11912
1493.79986,0.04112,0.06327,0.03314,0.13514,0.11548
1493.31768,0.04094,0.06247,0.03267,0.13459,0.11499
1492.83549,0.04166,0.06468,0.03442,0.13687,0.11741
1492.35331,0.0433,0.07,0.03849,0.14206,0.12286
1491.87113,0.04591,0.07856,0.04493,0.15026,0.13143
1491.38895,0.04921,0.08952,0.05304,0.16062,0.1422
1490.90677,0.05246,0.10036,0.06091,0.17076,0.15267
1490.42458,0.05463,0.10759,0.06599,0.17739,0.15944
1489.9424,0.05507,0.10889,0.06674,0.17844,0.16042
1489.46022,0.05399,0.10506,0.06382,0.1747,0.15653
1488.97804,0.05227,0.09916,0.05951,0.16909,0.1508
1488.49586,0.05074,0.09408,0.05587,0.1643,0.14594
1488.01367,0.04972,0.09078,0.05353,0.16119,0.14274
1487.53149,0.04896,0.08827,0.05172,0.15881,0.14017
1487.04931,0.04795,0.08488,0.04917,0.15557,0.13664
1486.56713,0.04644,0.07977,0.04533,0.15072,0.13146
1486.08495,0.04462,0.07362,0.04074,0.14491,0.1254
1485.60276,0.04294,0.06786,0.0365,0.1395,0.11988
1485.12058,0.04173,0.06358,0.03338,0.13549,0.11589
1484.6384,0.04106,0.06102,0.03155,0.1331,0.11359
1484.15622,0.04082,0.05988,0.03075,0.13201,0.11264
1483.67404,0.04085,0.05977,0.03072,0.13187,0.11266
1483.19185,0.04108,0.06054,0.03135,0.13257,0.11352
1482.70967,0.0415,0.0621,0.03257,0.13401,0.11512
1482.22749,0.04202,0.06406,0.03405,0.13586,0.11706
1481.74531,0.04247,0.06569,0.03524,0.1374,0.11858
1481.26313,0.04267,0.06626,0.0356,0.13793,0.11896
1480.78094,0.04254,0.06552,0.03498,0.13722,0.11802
1480.29876,0.04216,0.06382,0.03366,0.13559,0.11617
1479.81658,0.04169,0.06188,0.03218,0.13376,0.11422
1479.3344,0.04135,0.06054,0.03119,0.13252,0.11299
1478.85221,0.0414,0.06065,0.03135,0.13273,0.11332
1478.37003,0.04213,0.06302,0.03329,0.13516,0.11595
1477.88785,0.04372,0.06811,0.03734,0.14023,0.12122
1477.40567,0.046,0.07538,0.043,0.14734,0.12849
1476.92349,0.04836,0.0829,0.04872,0.1546,0.13578
1476.4413,0.05001,0.08811,0.05256,0.15949,0.14063
1475.95912,0.05054,0.08967,0.05357,0.16079,0.14188
1475.47694,0.05037,0.08887,0.05288,0.15982,0.14097
1474.99476,0.05043,0.08879,0.05286,0.15957,0.14096
1474.51258,0.05156,0.09217,0.05554,0.16267,0.14447
1474.03039,0.05394,0.09982,0.06135,0.16979,0.15208
1473.54821,0.05695,0.10992,0.06876,0.17914,0.16189
1473.06603,0.0594,0.11847,0.07475,0.18689,0.16994
1472.58385,0.06008,0.12121,0.07629,0.18908,0.17215
1472.10167,0.05851,0.1162,0.07221,0.18404,0.16682
1471.61948,0.05517,0.10505,0.06379,0.17337,0.15566
1471.1373,0.05109,0.09142,0.05372,0.16054,0.14232
1470.65512,0.04731,0.07884,0.04453,0.14884,0.1302
1470.17294,0.04447,0.06939,0.03772,0.14018,0.12127
1469.69076,0.04276,0.06358,0.03362,0.13499,0.11591
1469.20857,0.04196,0.06077,0.03169,0.13259,0.11342
1468.72639,0.04171,0.0598,0.03105,0.13182,0.11261
1468.24421,0.04171,0.05973,0.031,0.1318,0.11261
1467.76203,0.04193,0.06039,0.0315,0.13241,0.1133
1467.27985,0.04258,0.06238,0.03303,0.13425,0.11533
1466.79766,0.0439,0.06654,0.03624,0.13816,0.11951
1466.31548,0.04596,0.07314,0.04128,0.14439,0.12602
1465.8333,0.04839,0.0811,0.04727,0.15188,0.13372
1465.35112,0.05037,0.08775,0.05215,0.15808,0.13995
1464.86894,0.05099,0.08994,0.05359,0.16002,0.14172
1464.38675,0.0499,0.08642,0.05077,0.1566,0.13801
1463.90457,0.04764,0.07903,0.04514,0.1496,0.13074
1463.42239,0.04522,0.07112,0.03919,0.14218,0.12311
1462.94021,0.04339,0.0651,0.03473,0.1366,0.1174
1462.45803,0.04238,0.06171,0.03228,0.13351,0.11421
1461.97584,0.04209,0.06058,0.03156,0.13255,0.11319
1461.49366,0.04238,0.06131,0.03225,0.13333,0.11401
1461.01148,0.04328,0.06404,0.03447,0.13601,0.11686
1460.5293,0.04492,0.06932,0.03859,0.14107,0.12227
1460.04712,0.0474,0.07748,0.04481,0.14885,0.13053
1459.56493,0.05073,0.08842,0.05308,0.15926,0.14152
1459.08275,0.05488,0.1017,0.06313,0.17195,0.15483
1458.60057,0.0598,0.11683,0.07462,0.18645,0.16995
1458.11839,0.06511,0.13267,0.08665,0.20161,0.18564
1457.63621,0.06977,0.14633,0.09681,0.21451,0.19881
1457.15402,0.07205,0.15284,0.10128,0.22033,0.20447
1456.67184,0.07065,0.14828,0.09725,0.21544,0.19902
1456.18966,0.06595,0.13388,0.08591,0.2013,0.18415
1455.70748,0.05983,0.11524,0.07162,0.18339,0.16561
1455.2253,0.05408,0.09766,0.05839,0.16672,0.14852
1454.74311,0.04964,0.08385,0.04818,0.15377,0.13532
1454.26093,0.0467,0.07445,0.04138,0.14504,0.12646
1453.77875,0.04504,0.06906,0.03758,0.14008,0.12143
1453.29657,0.04434,0.06674,0.03603,0.13799,0.11927
1452.81439,0.0442,0.06627,0.03579,0.1376,0.11881
1452.3322,0.04424,0.06635,0.03591,0.13766,0.1188
1451.85002,0.04417,0.06595,0.03565,0.13723,0.11831
1451.36784,0.04387,0.06471,0.03478,0.136,0.11706
1450.88566,0.04347,0.06316,0.03368,0.13449,0.11558
1450.40348,0.04331,0.06247,0.03324,0.13384,0.11501
1449.92129,0.04373,0.06381,0.03429,0.13515,0.11646
1449.43911,0.04484,0.06759,0.0371,0.13875,0.12026
1448.95693,0.04636,0.07295,0.04097,0.14378,0.12547
1448.47475,0.0477,0.07783,0.04439,0.14827,0.13006
1447.99257,0.04824,0.07995,0.04578,0.15012,0.13186
1447.51038,0.04774,0.07826,0.04447,0.14846,0.12998
1447.0282,0.04647,0.07367,0.04115,0.14417,0.12542
1446.54602,0.04499,0.06822,0.03728,0.13916,0.12017
1446.06384,0.04376,0.06368,0.03411,0.13502,0.11592
1445.58166,0.04299,0.06082,0.03212,0.13241,0.11333
1445.09947,0.04259,0.05944,0.03114,0.13108,0.11214
1444.61729,0.04239,0.0589,0.0307,0.13047,0.11169
1444.13511,0.04226,0.05867,0.03044,0.13013,0.11147
1443.65293,0.04215,0.05853,0.03024,0.12991,0.11131
1443.17075,0.04208,0.05845,0.03011,0.12984,0.11121
1442.68856,0.04204,0.05843,0.03006,0.12989,0.11119
1442.20638,0.04202,0.05842,0.03006,0.12996,0.11119
1441.7242,0.042,0.05841,0.03007,0.12998,0.11118
1441.24202,0.04202,0.05846,0.03014,0.12999,0.1112
1440.75984,0.04207,0.0586,0.03026,0.13004,0.11128
1440.27765,0.04217,0.05888,0.03049,0.13024,0.1115
1439.79547,0.04242,0.05958,0.03109,0.13094,0.11222
1439.31329,0.04316,0.06162,0.03284,0.13306,0.11441
1438.83111,0.04493,0.06646,0.03692,0.13799,0.11951
1438.34893,0.04816,0.07542,0.04432,0.14692,0.12872
1437.86674,0.05272,0.08839,0.05475,0.15961,0.14173
1437.38456,0.05744,0.10233,0.06559,0.17301,0.15532
1436.90238,0.06031,0.11131,0.07212,0.18134,0.16361
1436.4202,0.05979,0.11034,0.07071,0.17995,0.16193
1435.93802,0.05626,0.10024,0.06235,0.16988,0.15149
1435.45583,0.05161,0.0867,0.05162,0.15669,0.13807
1434.97365,0.04763,0.07508,0.04261,0.14551,0.1268
1434.49147,0.04512,0.06773,0.03701,0.13846,0.11978
1434.00929,0.04397,0.06434,0.03448,0.13521,0.1166
1433.52711,0.04364,0.06334,0.03375,0.13422,0.11568
1433.04492,0.04362,0.06319,0.03365,0.13406,0.11557
1432.56274,0.04372,0.06327,0.03376,0.1342,0.11574
1432.08056,0.04404,0.06396,0.03438,0.13498,0.11655
1431.59838,0.04475,0.06588,0.03594,0.13695,0.11855
1431.1162,0.04583,0.06906,0.0384,0.14007,0.12167
1430.63401,0.04696,0.07257,0.04101,0.14338,0.12494
1430.15183,0.04766,0.07486,0.04263,0.14543,0.12688
1429.66965,0.0476,0.07471,0.04242,0.14509,0.1264
1429.18747,0.04677,0.07206,0.04041,0.14242,0.1236
1428.70529,0.04554,0.06807,0.0375,0.13856,0.11967
1428.2231,0.04438,0.06418,0.03475,0.13491,0.11604
1427.74092,0.04353,0.06134,0.03278,0.13231,0.11351
1427.25874,0.04305,0.05973,0.03166,0.13092,0.11219
1426.77656,0.04285,0.05924,0.03128,0.13056,0.1119
1426.29438,0.04296,0.05991,0.03169,0.13125,0.11271
1425.81219,0.04345,0.06199,0.03312,0.13324,0.11488
1425.33001,0.04434,0.06548,0.03558,0.13649,0.11839
1424.84783,0.04542,0.0696,0.0385,0.1403,0.12243
1424.36565,0.04629,0.07285,0.04078,0.14327,0.1255
1423.88347,0.04653,0.07379,0.04141,0.14409,0.12624
1423.40128,0.04605,0.072,0.0401,0.14243,0.12434
1422.9191,0.04511,0.06848,0.03755,0.13921,0.12086
1422.43692,0.04424,0.06508,0.03515,0.13619,0.11765
1421.95474,0.04408,0.06388,0.03445,0.1353,0.11674
1421.47256,0.04521,0.06657,0.03681,0.13817,0.11975
1420.99037,0.04797,0.07414,0.04296,0.14571,0.12756
1420.50819,0.05212,0.08613,0.05243,0.15739,0.13958
1420.02601,0.0566,0.09976,0.06283,0.1704,0.15287
1419.54383,0.05972,0.10998,0.07021,0.17984,0.1624
1419.06165,0.06014,0.11241,0.07139,0.18161,0.16407
1418.57946,0.05805,0.10698,0.06669,0.17589,0.15818
1418.09728,0.05474,0.0975,0.05919,0.1665,0.14868
1417.6151,0.05153,0.0879,0.05188,0.1572,0.13936
1417.13292,0.04899,0.08006,0.04607,0.14973,0.13187
1416.65074,0.04712,0.07404,0.04173,0.14408,0.12616
1416.16855,0.04569,0.06929,0.03834,0.13965,0.12163
1415.68637,0.04455,0.06543,0.03558,0.13607,0.11793
1415.20419,0.04368,0.06242,0.03343,0.13329,0.11506
1414.72201,0.0431,0.06037,0.03195,0.13142,0.11311
1414.23983,0.04279,0.05926,0.03112,0.13042,0.11205
1413.75764,0.04269,0.05894,0.03084,0.13014,0.11173
1413.27546,0.04273,0.0592,0.03096,0.13038,0.11191
1412.79328,0.04286,0.0598,0.03131,0.13089,0.11238
1412.3111,0.04301,0.06046,0.0317,0.13144,0.11288
1411.82892,0.04314,0.06092,0.03199,0.13179,0.11321
1411.34673,0.0432,0.06106,0.03205,0.13186,0.11328
1410.86455,0.0432,0.06087,0.0319,0.13165,0.11311
1410.38237,0.04312,0.06046,0.0316,0.13126,0.11278
1409.90019,0.04294,0.05992,0.0312,0.13078,0.11236
1409.41801,0.0427,0.05936,0.0308,0.1303,0.1119
1408.93582,0.04243,0.05883,0.03045,0.12988,0.11142
1408.45364,0.04223,0.05842,0.03023,0.12961,0.11101
1407.97146,0.04219,0.05829,0.03027,0.12966,0.11091
1407.48928,0.04244,0.05886,0.03085,0.13039,0.11154
1407.0071,0.04306,0.06061,0.03226,0.13223,0.11341
1406.52491,0.04406,0.0638,0.03464,0.13535,0.11671
1406.04273,0.04526,0.06797,0.03758,0.13928,0.12086
1405.56055,0.04628,0.07181,0.04015,0.14277,0.12449
1405.07837,0.0467,0.07368,0.04123,0.14431,0.12604
1404.59619,0.04634,0.0727,0.04029,0.14314,0.12477
1404.114,0.04538,0.06937,0.0378,0.13984,0.12135
1403.63182,0.04423,0.06524,0.03487,0.13588,0.11734
1403.14964,0.04327,0.06174,0.03249,0.13264,0.11412
1402.66746,0.04267,0.05958,0.03109,0.13073,0.11225
1402.18528,0.04244,0.05882,0.03067,0.13014,0.11172
1401.70309,0.04262,0.05943,0.03123,0.13084,0.11247
1401.22091,0.0433,0.06167,0.03298,0.133,0.11473
1400.73873,0.04458,0.06576,0.03613,0.1369,0.11875
1400.25655,0.04634,0.07137,0.04041,0.14219,0.12418
1399.77437,0.04812,0.07713,0.04473,0.14759,0.12967
1399.29218,0.04926,0.08103,0.04757,0.15122,0.13332
1398.81,0.04935,0.0817,0.04791,0.15176,0.13381
1398.32782,0.0485,0.07937,0.04602,0.14951,0.13147
1397.84564,0.0473,0.07583,0.04328,0.14616,0.12806
1397.36346,0.04644,0.0732,0.04133,0.14376,0.12565
1396.88127,0.04639,0.07301,0.04127,0.14371,0.12567
1396.39909,0.04727,0.07574,0.04337,0.14637,0.12847
1395.91691,0.04878,0.08062,0.04698,0.15096,0.13323
1395.43473,0.0503,0.08577,0.05066,0.15566,0.13804
1394.95255,0.05109,0.08867,0.05258,0.15816,0.1405
1394.47036,0.05065,0.08747,0.05146,0.15681,0.13896
1393.98818,0.04902,0.08222,0.04744,0.15177,0.13364
1393.506,0.04681,0.07486,0.04201,0.14487,0.12652
1393.02382,0.04472,0.06786,0.03694,0.13836,0.11992
1392.54164,0.04325,0.06284,0.03337,0.13371,0.11528
1392.05945,0.0425,0.06014,0.0315,0.13122,0.11282
1391.57727,0.04227,0.05918,0.03085,0.13032,0.11193
1391.09509,0.0423,0.05907,0.03078,0.13023,0.11179
1390.61291,0.04242,0.05928,0.03093,0.13046,0.11198
1390.13073,0.04267,0.05996,0.03144,0.13115,0.1127
1389.64854,0.04325,0.06176,0.03279,0.13288,0.11459
1389.16636,0.04434,0.0653,0.03544,0.13621,0.11818
1388.68418,0.0459,0.0705,0.03927,0.14105,0.12332
1388.202,0.04751,0.07613,0.04335,0.14627,0.12875
1387.71982,0.04858,0.08008,0.04616,0.14995,0.13243
1387.23763,0.04859,0.08053,0.04641,0.15043,0.13267
1386.75545,0.04756,0.07728,0.04402,0.14754,0.1294
1386.27327,0.04594,0.0719,0.04014,0.14269,0.12415
1385.79109,0.04436,0.06646,0.03626,0.13775,0.11891
1385.30891,0.0432,0.06235,0.03335,0.13397,0.11498
1384.82672,0.04255,0.05991,0.03163,0.13171,0.11267
1384.34454,0.04227,0.05877,0.03082,0.13063,0.11162
1383.86236,0.04218,0.05836,0.03052,0.13023,0.11129
1383.38018,0.04212,0.05826,0.03042,0.13012,0.11124
1382.898,0.04205,0.05824,0.0304,0.13008,0.11127
1382.41581,0.04198,0.05826,0.03041,0.13006,0.1113
1381.93363,0.04195,0.05833,0.03048,0.13008,0.11139
1381.45145,0.04199,0.05851,0.03064,0.13021,0.1116
1380.96927,0.0421,0.05888,0.03094,0.13051,0.112
1380.48709,0.04227,0.05943,0.03138,0.131,0.11258
1380.0049,0.04249,0.06014,0.03192,0.13167,0.11332
1379.52272,0.04272,0.0609,0.03249,0.13242,0.1141
1379.04054,0.04295,0.06155,0.03297,0.13311,0.11477
1378.55836,0.04313,0.06191,0.03323,0.13353,0.11513
1378.07618,0.04323,0.06192,0.03324,0.13356,0.11507
1377.59399,0.04327,0.06175,0.03314,0.13338,0.11479
1377.11181,0.04334,0.0619,0.03331,0.13345,0.11481
1376.62963,0.04361,0.06296,0.03417,0.1344,0.11577
1376.14745,0.04422,0.06535,0.03595,0.13663,0.11807
1375.66527,0.04514,0.06895,0.03854,0.14004,0.1216
1375.18308,0.04621,0.073,0.04136,0.14388,0.12557
1374.7009,0.04709,0.07628,0.04355,0.14694,0.12873
1374.21872,0.04743,0.07754,0.04431,0.14808,0.1299
1373.73654,0.04705,0.07621,0.04326,0.1468,0.12855
1373.25436,0.04606,0.07274,0.04075,0.14356,0.12518
1372.77217,0.04477,0.06833,0.0376,0.13952,0.12097
1372.28999,0.04357,0.06428,0.03472,0.13583,0.11714
